week_index,week_label,sku_id,units_sold,search_index,housing_permits,metro,scenario_type,sales_velocity_4w,sales_velocity_1w,search_velocity_4w,search_velocity_1w,permit_velocity_4w,rolling_7w_avg_sales,surge_score
43,W-60,PB-BED-24,46,15.3,111,Phoenix,R,-29.5,-24.6,-7.7,-4.4,2.3,62.4,0.9
44,W-59,PB-BED-24,50,16.4,108,Phoenix,R,-15.3,8.7,-0.8,7.2,-0.7,60.3,0.0
45,W-58,PB-BED-24,46,17.2,110,Phoenix,R,-16.0,-8.0,6.5,4.9,0.7,57.6,2.4
46,W-57,PB-BED-24,49,18.0,115,Phoenix,R,-3.4,6.5,10.9,4.7,5.5,54.4,5.8
47,W-56,PB-BED-24,40,17.0,105,Phoenix,R,-16.2,-18.4,1.6,-5.6,-5.4,50.6,0.5
48,W-55,PB-BED-24,40,17.9,115,Phoenix,R,-13.5,0.0,4.4,5.3,5.0,47.4,3.5
49,W-54,PB-BED-24,41,16.0,108,Phoenix,R,-6.3,2.5,-8.7,-10.6,-2.9,44.6,0.0
50,W-53,PB-BED-24,34,15.1,111,Phoenix,R,-20.0,-17.1,-12.3,-5.6,0.2,42.9,0.1
51,W-52,PB-BED-24,37,17.0,109,Phoenix,R,-4.5,8.8,3.0,12.6,-0.7,41.0,1.0
52,W-51,PB-BED-24,32,15.5,112,Phoenix,R,-15.8,-13.5,-6.1,-8.8,1.1,39.0,0.4
53,W-50,PB-BED-24,29,16.9,115,Phoenix,R,-19.4,-9.4,6.3,9.0,4.5,36.1,3.9
54,W-49,PB-BED-24,32,15.4,106,Phoenix,R,-3.0,10.3,-4.5,-8.9,-5.1,35.0,0.0
55,W-48,PB-BED-24,31,18.9,117,Phoenix,R,-4.6,-3.1,16.7,22.7,5.9,33.7,7.9
56,W-47,PB-BED-24,32,15.5,104,Phoenix,R,3.2,3.2,-7.0,-18.0,-7.6,32.4,1.0
57,W-46,PB-BED-24,27,15.4,117,Phoenix,R,-12.9,-15.6,-7.6,-0.6,5.9,31.4,2.4
58,W-45,PB-BED-24,27,16.4,108,Phoenix,R,-11.5,0.0,0.6,6.5,-2.7,30.0,0.2
59,W-44,PB-BED-24,31,16.0,110,Phoenix,R,6.0,14.8,-3.3,-2.4,-1.3,29.9,1.8
60,W-43,PB-BED-24,32,15.9,113,Phoenix,R,9.4,3.2,0.5,-0.6,3.0,30.3,4.2
61,W-42,PB-BED-24,30,15.8,108,Phoenix,R,2.6,-6.2,-0.8,-0.6,-3.6,30.0,0.8
62,W-41,PB-BED-24,33,17.1,101,Phoenix,R,10.0,10.0,6.7,8.2,-8.0,30.3,5.2
63,W-40,PB-BED-24,32,17.6,116,Phoenix,R,1.6,-3.0,8.6,2.9,7.4,30.3,6.3
64,W-39,PB-BED-24,35,19.1,109,Phoenix,R,10.2,9.4,15.1,8.5,-0.5,31.4,8.1
65,W-38,PB-BED-24,33,15.6,113,Phoenix,R,1.5,-5.7,-10.3,-18.3,4.1,32.3,2.1
66,W-37,PB-BED-24,42,16.5,106,Phoenix,R,26.3,27.3,-4.9,5.8,-3.4,33.9,7.9
67,W-36,PB-BED-24,42,16.1,106,Phoenix,R,18.3,0.0,-6.4,-2.4,-4.5,35.3,5.5
68,W-35,PB-BED-24,39,16.0,116,Phoenix,R,2.6,-7.1,-4.9,-0.6,6.9,36.6,3.5
69,W-34,PB-BED-24,50,17.6,109,Phoenix,R,28.2,28.2,9.7,10.0,-1.1,39.0,11.7
70,W-33,PB-BED-24,50,17.6,103,Phoenix,R,15.6,0.0,6.3,0.0,-5.7,41.6,6.8
71,W-32,PB-BED-24,54,19.9,113,Phoenix,R,19.3,8.0,18.3,13.1,4.1,44.3,13.5
72,W-31,PB-BED-24,61,16.7,114,Phoenix,R,26.4,13.0,-6.0,-16.1,3.4,48.3,9.3
73,W-30,PB-BED-24,58,16.1,117,Phoenix,R,7.9,-4.9,-10.3,-3.6,6.6,50.6,5.0
74,W-29,PB-BED-24,59,17.0,109,Phoenix,R,5.8,1.7,-3.3,5.6,-2.5,53.0,1.7
75,W-28,PB-BED-24,73,16.7,114,Phoenix,R,25.9,23.7,-4.2,-1.8,0.7,57.9,8.1
76,W-27,PB-BED-24,73,17.8,113,Phoenix,R,16.3,0.0,7.1,6.6,-0.4,61.1,7.3
77,W-26,PB-BED-24,78,18.8,102,Phoenix,R,18.6,6.8,11.2,5.6,-9.9,65.1,9.3
78,W-25,PB-BED-24,79,16.8,102,Phoenix,R,11.7,1.3,-4.4,-10.6,-6.8,68.7,3.5
79,W-24,PB-BED-24,73,16.9,103,Phoenix,R,-3.6,-7.6,-3.6,0.6,-4.4,70.4,0.0
80,W-23,PB-BED-24,83,17.5,104,Phoenix,R,9.6,13.7,-0.4,3.6,-1.0,74.0,2.9
81,W-22,PB-BED-24,76,19.3,108,Phoenix,R,-2.9,-8.4,10.3,10.3,5.1,76.4,5.5
82,W-21,PB-BED-24,82,17.0,111,Phoenix,R,5.5,7.9,-3.5,-11.9,6.5,77.7,4.2
83,W-20,PB-BED-24,91,19.5,115,Phoenix,R,15.9,11.0,10.3,14.7,8.0,80.3,11.4
84,W-19,PB-BED-24,86,18.8,105,Phoenix,R,3.6,-5.5,2.6,-3.6,-4.1,81.4,1.9
85,W-18,PB-BED-24,84,20.0,111,Phoenix,R,0.3,-2.3,7.2,6.4,1.1,82.1,2.9
86,W-17,PB-BED-24,92,20.0,117,Phoenix,R,7.3,9.5,6.2,0.0,5.9,84.9,6.6
87,W-16,PB-BED-24,78,18.4,104,Phoenix,R,-11.6,-15.2,-6.0,-8.0,-7.1,84.1,0.0
88,W-15,PB-BED-24,97,19.2,112,Phoenix,R,14.1,24.4,-0.5,4.3,2.5,87.1,5.2
89,W-14,PB-BED-24,73,19.0,101,Phoenix,R,-16.8,-24.7,-2.1,-1.0,-9.0,85.9,0.0
90,W-13,PB-BED-24,70,17.5,110,Phoenix,R,-17.6,-4.1,-8.6,-7.9,1.4,82.9,0.6
91,W-12,PB-BED-24,81,19.2,113,Phoenix,R,1.9,15.7,3.6,9.7,5.9,82.1,4.1
92,W-11,PB-BED-24,80,17.6,115,Phoenix,R,-0.3,-1.2,-6.0,-8.3,5.5,81.6,2.2
93,W-10,PB-BED-24,69,19.9,117,Phoenix,R,-9.2,-13.8,8.6,13.1,6.6,78.3,5.5
94,W-9,PB-BED-24,57,18.5,114,Phoenix,R,-24.0,-17.4,-0.3,-7.0,0.2,75.3,0.1
95,W-8,PB-BED-24,68,21.0,107,Phoenix,R,-5.2,19.3,11.7,13.5,-6.8,71.1,3.9
96,W-7,PB-BED-24,65,20.3,103,Phoenix,R,-5.1,-4.4,5.5,-3.3,-9.1,70.0,1.8
97,W-6,PB-BED-24,59,21.0,101,Phoenix,R,-8.9,-9.2,5.4,3.4,-8.4,68.4,1.8
98,W-5,PB-BED-24,57,18.2,106,Phoenix,R,-8.4,-3.4,-9.9,-13.3,-0.2,65.0,0.0
99,W-4,PB-BED-24,55,21.3,105,Phoenix,R,-11.6,-3.5,5.8,17.0,0.7,61.4,2.2
100,W-3,PB-BED-24,51,20.7,106,Phoenix,R,-13.6,-7.3,2.5,-2.8,2.2,58.9,1.7
101,W-2,PB-BED-24,45,18.3,108,Phoenix,R,-18.9,-11.8,-9.9,-11.6,3.3,57.1,1.3
102,W-1,PB-BED-24,42,21.3,109,Phoenix,R,-19.2,-6.7,8.5,16.4,2.6,53.4,3.9
103,W0,PB-BED-24,41,19.7,104,Phoenix,R,-15.0,-2.4,-3.4,-7.5,-2.8,50.0,0.0
0,W-103,PB-FUR-25,99,6.8,139,Dallas,R,0.0,0.0,0.0,0.0,0.0,99.0,0.0
1,W-102,PB-FUR-25,103,7.5,141,Dallas,R,0.0,4.0,0.0,10.3,0.0,101.0,0.0
2,W-101,PB-FUR-25,93,8.0,135,Dallas,R,0.0,-9.7,0.0,6.7,0.0,98.3,0.0
3,W-100,PB-FUR-25,90,7.0,134,Dallas,R,0.0,-3.2,0.0,-12.5,0.0,96.2,0.0
4,W-99,PB-FUR-25,78,5.3,127,Dallas,R,-19.0,-13.3,-27.6,-24.3,-7.5,92.6,0.0
5,W-98,PB-FUR-25,86,8.5,139,Dallas,R,-5.5,10.3,22.3,60.4,3.5,91.5,8.8
6,W-97,PB-FUR-25,73,7.9,142,Dallas,R,-15.9,-15.1,9.7,-7.1,6.2,88.9,5.7
7,W-96,PB-FUR-25,87,8.5,138,Dallas,R,6.4,19.2,18.5,7.6,1.8,87.1,8.8
8,W-95,PB-FUR-25,85,7.5,139,Dallas,R,4.9,-2.3,-0.7,-11.8,1.8,84.6,2.2
9,W-94,PB-FUR-25,88,7.0,137,Dallas,R,6.3,3.5,-13.6,-6.7,-1.8,83.9,1.9
10,W-93,PB-FUR-25,90,5.6,141,Dallas,R,8.1,2.3,-27.5,-20.0,1.4,83.9,3.0
11,W-92,PB-FUR-25,82,7.5,142,Dallas,R,-6.3,-8.9,4.9,33.9,2.3,84.4,2.6
12,W-91,PB-FUR-25,90,7.1,135,Dallas,R,4.3,9.8,2.9,-5.3,-3.4,85.0,2.3
13,W-90,PB-FUR-25,113,5.7,132,Dallas,R,29.1,25.6,-16.2,-19.7,-4.9,90.7,8.7
14,W-89,PB-FUR-25,102,6.4,135,Dallas,R,8.8,-9.7,-1.2,12.3,-1.8,92.9,2.6
15,W-88,PB-FUR-25,105,7.3,140,Dallas,R,8.5,2.9,9.4,14.1,2.9,95.7,6.8
16,W-87,PB-FUR-25,125,5.4,136,Dallas,R,22.0,19.0,-18.5,-26.0,0.4,101.0,6.8
17,W-86,PB-FUR-25,137,5.4,132,Dallas,R,23.1,9.6,-12.9,0.0,-2.8,107.7,6.9
18,W-85,PB-FUR-25,149,9.0,127,Dallas,R,27.1,8.8,46.9,66.7,-6.4,117.3,23.8
19,W-84,PB-FUR-25,128,6.7,136,Dallas,R,-0.8,-14.1,-1.1,-25.6,1.7,122.7,0.7
20,W-83,PB-FUR-25,170,8.4,142,Dallas,R,26.2,32.8,26.8,25.4,7.0,130.9,19.6
21,W-82,PB-FUR-25,186,7.6,136,Dallas,R,27.4,9.4,3.1,-9.5,1.3,142.9,9.8
22,W-81,PB-FUR-25,177,7.7,132,Dallas,R,11.8,-4.8,-2.8,1.3,-2.4,153.1,3.5
23,W-80,PB-FUR-25,177,8.4,140,Dallas,R,7.1,0.0,10.5,9.1,2.6,160.6,6.7
24,W-79,PB-FUR-25,188,6.4,136,Dallas,R,5.9,6.2,-20.2,-23.8,-1.1,167.9,1.8
25,W-78,PB-FUR-25,178,7.9,134,Dallas,R,-2.2,-5.3,5.0,23.4,-1.5,172.0,1.7
26,W-77,PB-FUR-25,203,5.4,127,Dallas,R,12.8,14.0,-28.9,-31.6,-6.3,182.7,3.8
27,W-76,PB-FUR-25,204,6.5,140,Dallas,R,9.4,0.5,-7.5,20.4,4.3,187.6,4.5
28,W-75,PB-FUR-25,209,7.2,129,Dallas,R,8.2,2.5,9.9,10.8,-3.9,190.9,5.8
29,W-74,PB-FUR-25,224,8.6,140,Dallas,R,12.8,7.2,27.4,19.4,5.7,197.6,15.3
30,W-73,PB-FUR-25,230,8.0,131,Dallas,R,9.5,2.7,15.5,-7.0,-2.2,205.1,8.0
31,W-72,PB-FUR-25,202,5.8,141,Dallas,R,-6.8,-12.2,-23.4,-27.5,4.4,207.1,1.8
32,W-71,PB-FUR-25,256,5.9,130,Dallas,R,18.4,26.7,-20.3,1.7,-3.9,218.3,5.5
33,W-70,PB-FUR-25,230,6.4,128,Dallas,R,0.9,-10.2,-9.5,8.5,-5.5,222.1,0.3
34,W-69,PB-FUR-25,237,7.6,129,Dallas,R,3.3,3.0,16.5,18.7,-2.6,226.9,6.5
35,W-68,PB-FUR-25,205,8.6,136,Dallas,R,-11.4,-13.5,33.9,13.2,3.0,226.3,12.5
36,W-67,PB-FUR-25,249,7.1,127,Dallas,R,7.3,21.5,-0.4,-17.4,-2.9,229.9,2.2
37,W-66,PB-FUR-25,216,8.0,134,Dallas,R,-6.2,-13.3,7.7,12.7,3.1,227.9,3.8
38,W-65,PB-FUR-25,225,7.4,139,Dallas,R,-0.8,4.2,-5.4,-7.5,5.7,231.1,2.3
39,W-64,PB-FUR-25,194,8.7,130,Dallas,R,-13.3,-13.8,11.9,17.6,-3.0,222.3,4.0
40,W-63,PB-FUR-25,172,8.3,137,Dallas,R,-22.2,-11.3,6.4,-4.6,3.4,214.0,3.5
41,W-62,PB-FUR-25,185,7.5,141,Dallas,R,-8.3,7.6,-7.4,-9.6,4.4,206.6,1.8
42,W-61,PB-FUR-25,181,6.7,138,Dallas,R,-6.7,-2.2,-16.0,-10.7,0.9,203.1,0.4
43,W-60,PB-FUR-25,150,6.0,132,Dallas,R,-18.0,-17.1,-23.1,-10.4,-3.3,189.0,0.0
44,W-59,PB-FUR-25,149,6.2,129,Dallas,R,-13.4,-0.7,-13.0,3.3,-5.8,179.4,0.0
45,W-58,PB-FUR-25,156,7.5,135,Dallas,R,-6.2,4.7,13.6,21.0,0.0,169.6,4.5
46,W-57,PB-FUR-25,127,8.4,132,Dallas,R,-20.1,-18.6,27.3,12.0,-1.1,160.0,9.1
47,W-56,PB-FUR-25,129,8.0,130,Dallas,R,-11.3,1.6,13.9,-4.8,-1.5,153.9,4.6
48,W-55,PB-FUR-25,132,5.9,138,Dallas,R,-5.9,2.3,-21.6,-26.2,4.9,146.3,2.0
49,W-54,PB-FUR-25,106,8.7,138,Dallas,R,-22.1,-19.7,16.8,47.5,3.2,135.6,6.9
50,W-53,PB-FUR-25,101,9.0,136,Dallas,R,-18.2,-4.7,16.1,3.4,1.1,128.6,5.8
51,W-52,PB-FUR-25,112,7.6,139,Dallas,R,-4.3,10.9,-3.8,-15.6,2.6,123.3,1.0
52,W-51,PB-FUR-25,92,7.3,142,Dallas,R,-18.4,-17.9,-6.4,-3.9,3.1,114.1,1.2
53,W-50,PB-FUR-25,88,7.9,141,Dallas,R,-14.4,-4.3,-3.1,8.2,1.6,108.6,0.6
54,W-49,PB-FUR-25,87,7.2,134,Dallas,R,-11.5,-1.1,-9.4,-8.9,-3.9,102.6,0.0
55,W-48,PB-FUR-25,82,5.1,133,Dallas,R,-13.5,-5.7,-32.0,-29.2,-4.3,95.4,0.0
56,W-47,PB-FUR-25,77,5.3,131,Dallas,R,-11.7,-6.1,-22.9,3.9,-4.7,91.3,0.0
57,W-46,PB-FUR-25,82,8.2,138,Dallas,R,-1.8,6.5,28.6,54.7,2.4,88.6,10.5
58,W-45,PB-FUR-25,71,5.6,139,Dallas,R,-13.4,-13.4,-13.2,-31.7,3.7,82.7,1.5
59,W-44,PB-FUR-25,85,5.9,133,Dallas,R,9.0,19.7,-2.5,5.4,-1.7,81.7,2.7
60,W-43,PB-FUR-25,84,6.9,138,Dallas,R,6.7,-1.2,10.4,16.9,2.0,81.1,6.3
61,W-42,PB-FUR-25,80,7.3,137,Dallas,R,-0.6,-4.8,9.8,5.8,0.0,80.1,3.3
62,W-41,PB-FUR-25,91,6.6,140,Dallas,R,13.8,13.8,2.7,-9.6,2.4,81.4,6.0
63,W-40,PB-FUR-25,87,7.8,128,Dallas,R,2.4,-4.4,16.9,18.2,-6.6,82.9,6.4
64,W-39,PB-FUR-25,92,6.6,140,Dallas,R,7.6,5.7,-7.7,-15.4,3.1,84.3,3.5
65,W-38,PB-FUR-25,104,7.8,128,Dallas,R,18.9,13.0,10.2,18.2,-6.1,89.0,9.1
66,W-37,PB-FUR-25,96,8.0,141,Dallas,R,2.7,-7.7,11.1,2.6,5.2,90.6,6.6
67,W-36,PB-FUR-25,108,8.5,131,Dallas,R,14.0,12.5,12.6,6.2,-2.4,94.0,8.4
68,W-35,PB-FUR-25,123,7.6,133,Dallas,R,23.0,13.9,-1.6,-10.6,-1.5,100.1,6.9
69,W-34,PB-FUR-25,127,7.4,130,Dallas,R,17.9,3.3,-7.2,-2.6,-2.4,105.3,5.4
70,W-33,PB-FUR-25,120,8.0,134,Dallas,R,5.7,-5.5,1.6,8.1,0.2,110.0,2.3
71,W-32,PB-FUR-25,123,9.0,142,Dallas,R,2.9,2.5,14.3,12.5,7.6,114.4,8.7
72,W-31,PB-FUR-25,146,8.0,128,Dallas,R,18.5,18.7,0.0,-11.1,-5.0,120.4,5.5
73,W-30,PB-FUR-25,155,6.2,129,Dallas,R,20.2,6.2,-23.5,-22.5,-3.4,128.9,6.1
74,W-29,PB-FUR-25,154,8.4,134,Dallas,R,13.2,-0.6,7.7,35.5,0.6,135.4,6.8
75,W-28,PB-FUR-25,166,8.8,142,Dallas,R,14.9,7.8,11.4,4.8,6.6,141.6,10.9
76,W-27,PB-FUR-25,211,7.4,137,Dallas,R,35.9,27.1,-5.7,-15.9,2.8,153.6,11.9
77,W-26,PB-FUR-25,187,8.4,140,Dallas,R,9.0,-11.4,9.1,13.5,3.3,163.1,7.1
78,W-25,PB-FUR-25,192,7.3,138,Dallas,R,7.0,2.7,-11.5,-13.1,-0.2,173.0,2.1
79,W-24,PB-FUR-25,243,7.2,135,Dallas,R,28.6,26.6,-9.7,-1.4,-3.1,186.9,8.6
80,W-23,PB-FUR-25,203,8.2,136,Dallas,R,-2.5,-16.5,8.3,13.9,-1.1,193.7,2.8
81,W-22,PB-FUR-25,209,6.7,141,Dallas,R,1.3,3.0,-13.8,-18.3,2.7,201.6,1.5
82,W-21,PB-FUR-25,212,7.7,132,Dallas,R,0.1,1.4,4.8,14.9,-4.0,208.1,1.6
83,W-20,PB-FUR-25,223,8.9,134,Dallas,R,2.9,5.2,19.5,15.6,-1.5,209.9,7.4
84,W-19,PB-FUR-25,252,7.3,137,Dallas,R,19.0,13.0,-7.3,-18.0,0.9,219.1,6.1
85,W-18,PB-FUR-25,230,5.5,131,Dallas,R,2.7,-8.7,-28.1,-24.7,-3.7,224.6,0.8
86,W-17,PB-FUR-25,224,7.6,131,Dallas,R,-2.3,-2.6,3.4,38.2,-1.9,221.9,1.1
87,W-16,PB-FUR-25,241,5.2,133,Dallas,R,3.8,7.6,-29.0,-31.6,-0.2,227.3,1.1
88,W-15,PB-FUR-25,194,8.2,131,Dallas,R,-18.1,-19.5,28.1,57.7,-1.5,225.1,9.4
89,W-14,PB-FUR-25,190,7.9,135,Dallas,R,-14.5,-2.1,19.2,-3.7,2.7,222.0,7.5
90,W-13,PB-FUR-25,207,8.1,135,Dallas,R,-2.5,8.9,12.1,2.5,1.9,219.7,4.8
91,W-12,PB-FUR-25,208,7.6,137,Dallas,R,0.0,0.5,3.4,-6.2,2.6,213.4,2.2
92,W-11,PB-FUR-25,197,7.5,128,Dallas,R,-1.4,-5.3,-5.7,-1.3,-4.8,208.7,0.0
93,W-10,PB-FUR-25,198,10.6,135,Dallas,R,-1.2,0.5,36.3,41.3,0.9,205.0,12.5
94,W-9,PB-FUR-25,194,9.8,137,Dallas,R,-4.2,-2.0,16.0,-7.5,2.4,198.3,6.3
95,W-8,PB-FUR-25,194,8.7,140,Dallas,R,-2.6,0.0,-2.0,-11.2,4.3,198.3,1.7
96,W-7,PB-FUR-25,194,9.3,141,Dallas,R,-0.9,0.0,1.6,6.9,4.4,198.9,2.3
97,W-6,PB-FUR-25,181,12.0,140,Dallas,R,-7.2,-6.7,25.0,29.0,1.3,195.1,8.9
98,W-5,PB-FUR-25,191,9.9,127,Dallas,R,0.1,5.5,-0.5,-17.5,-9.0,192.7,0.0
99,W-4,PB-FUR-25,145,13.0,128,Dallas,R,-23.7,-24.1,30.3,31.3,-6.6,185.3,10.1
100,W-3,PB-FUR-25,161,11.4,128,Dallas,R,-9.4,11.0,3.2,-12.3,-4.5,180.0,1.1
101,W-2,PB-FUR-25,183,14.5,133,Dallas,R,8.0,13.7,25.3,27.2,1.7,178.4,11.5
102,W-1,PB-FUR-25,146,13.6,132,Dallas,R,-14.1,-20.2,11.5,-6.2,2.3,171.6,4.8
103,W0,PB-FUR-25,140,13.9,127,Dallas,R,-11.8,-4.1,5.9,2.2,-2.5,163.9,2.0
0,W-103,PB-FUR-26,77,30.7,111,Nashville,R,0.0,0.0,0.0,0.0,0.0,77.0,0.0
1,W-102,PB-FUR-26,73,31.2,109,Nashville,R,0.0,-5.2,0.0,1.6,0.0,75.0,0.0
2,W-101,PB-FUR-26,85,31.4,101,Nashville,R,0.0,16.4,0.0,0.6,0.0,78.3,0.0
3,W-100,PB-FUR-26,81,31.0,107,Nashville,R,0.0,-4.7,0.0,-1.3,0.0,79.0,0.0
4,W-99,PB-FUR-26,71,33.3,109,Nashville,R,-10.1,-12.3,7.2,7.4,1.9,77.4,3.2
5,W-98,PB-FUR-26,72,33.1,110,Nashville,R,-7.1,1.4,4.3,-0.6,3.3,76.5,2.8
6,W-97,PB-FUR-26,78,31.0,107,Nashville,R,1.0,8.3,-3.7,-6.3,0.2,76.7,0.4
7,W-96,PB-FUR-26,69,31.7,98,Nashville,R,-8.6,-11.5,-1.2,2.3,-9.5,75.6,0.0
8,W-95,PB-FUR-26,80,31.8,114,Nashville,R,10.3,15.9,-1.5,0.3,7.5,76.6,6.1
9,W-94,PB-FUR-26,85,30.7,113,Nashville,R,13.7,6.2,-3.8,-3.5,5.4,76.6,6.3
10,W-93,PB-FUR-26,80,30.8,109,Nashville,R,2.6,-5.9,-1.6,0.3,0.9,76.4,1.1
11,W-92,PB-FUR-26,70,31.5,102,Nashville,R,-10.8,-12.5,0.8,2.3,-6.0,76.3,0.3
12,W-91,PB-FUR-26,75,32.8,101,Nashville,R,-4.8,7.1,5.1,4.1,-7.8,76.7,1.7
13,W-90,PB-FUR-26,103,32.7,112,Nashville,R,32.9,37.3,4.0,-0.3,5.4,80.3,13.4
14,W-89,PB-FUR-26,106,33.2,106,Nashville,R,29.3,2.9,3.9,1.5,0.0,85.6,10.1
15,W-88,PB-FUR-26,104,31.7,99,Nashville,R,17.5,-1.9,-2.6,-4.5,-5.9,89.0,5.2
16,W-87,PB-FUR-26,116,29.9,106,Nashville,R,19.6,11.5,-8.3,-5.7,1.4,93.4,6.4
17,W-86,PB-FUR-26,107,30.8,109,Nashville,R,-0.2,-7.8,-3.4,3.0,3.1,97.3,1.2
18,W-85,PB-FUR-26,127,29.9,113,Nashville,R,17.3,18.7,-4.8,-2.9,7.6,105.4,8.2
19,W-84,PB-FUR-26,125,30.7,108,Nashville,R,10.1,-1.6,0.4,2.7,1.2,112.6,3.6
20,W-83,PB-FUR-26,146,30.7,107,Nashville,R,22.9,16.8,1.2,0.0,-1.8,118.7,7.3
21,W-82,PB-FUR-26,131,30.9,105,Nashville,R,3.8,-10.3,1.2,0.7,-3.9,122.3,1.5
22,W-81,PB-FUR-26,154,29.5,102,Nashville,R,16.4,17.6,-3.4,-4.5,-5.8,129.4,4.9
23,W-80,PB-FUR-26,156,32.4,112,Nashville,R,12.2,1.3,6.4,9.8,6.2,135.1,8.3
24,W-79,PB-FUR-26,175,30.0,112,Nashville,R,19.3,12.2,-2.8,-7.4,5.2,144.9,7.9
25,W-78,PB-FUR-26,160,31.3,103,Nashville,R,3.9,-8.6,2.0,4.3,-4.4,149.6,1.8
26,W-77,PB-FUR-26,177,31.7,108,Nashville,R,9.8,10.6,2.9,1.3,0.7,157.0,4.2
27,W-76,PB-FUR-26,217,32.8,101,Nashville,R,29.9,22.6,4.6,3.5,-7.1,167.1,10.5
28,W-75,PB-FUR-26,181,31.6,113,Nashville,R,-0.7,-16.6,0.5,-3.7,6.6,174.3,2.8
29,W-74,PB-FUR-26,193,29.8,99,Nashville,R,5.0,6.6,-6.4,-5.7,-6.8,179.9,1.5
30,W-73,PB-FUR-26,166,31.5,108,Nashville,R,-13.5,-14.0,0.1,5.7,2.6,181.3,1.1
31,W-72,PB-FUR-26,221,31.1,113,Nashville,R,16.8,33.1,-1.0,-1.3,7.4,187.9,8.0
32,W-71,PB-FUR-26,211,31.7,114,Nashville,R,10.9,-4.5,2.3,1.9,5.3,195.1,6.2
33,W-70,PB-FUR-26,226,31.3,104,Nashville,R,14.3,7.1,0.9,-1.3,-4.1,202.1,4.6
34,W-69,PB-FUR-26,203,30.4,110,Nashville,R,-1.5,-10.2,-3.2,-2.9,0.2,200.1,0.1
35,W-68,PB-FUR-26,205,30.6,107,Nashville,R,-4.8,1.0,-1.7,0.7,-2.9,203.6,0.0
36,W-67,PB-FUR-26,206,31.0,109,Nashville,R,-2.5,0.5,0.0,1.3,0.2,205.4,0.1
37,W-66,PB-FUR-26,187,32.9,108,Nashville,R,-11.0,-9.2,6.7,6.1,0.5,208.4,2.4
38,W-65,PB-FUR-26,193,30.1,105,Nashville,R,-3.6,3.2,-3.6,-8.5,-3.2,204.4,0.0
39,W-64,PB-FUR-26,180,30.2,109,Nashville,R,-9.0,-6.7,-3.0,0.3,1.6,200.0,0.6
40,W-63,PB-FUR-26,181,33.3,106,Nashville,R,-5.5,0.6,7.2,10.3,-1.6,193.6,2.4
41,W-62,PB-FUR-26,163,30.9,106,Nashville,R,-12.0,-9.9,-2.3,-7.2,-0.9,187.9,0.0
42,W-61,PB-FUR-26,143,29.7,99,Nashville,R,-20.2,-12.3,-4.6,-3.9,-7.0,179.0,0.0
43,W-60,PB-FUR-26,159,30.3,104,Nashville,R,-4.6,11.2,-2.3,2.0,-1.0,172.3,0.0
44,W-59,PB-FUR-26,126,31.3,99,Nashville,R,-22.0,-20.8,0.8,3.3,-4.6,163.6,0.3
45,W-58,PB-FUR-26,132,33.4,110,Nashville,R,-10.7,4.8,9.3,6.7,7.8,154.9,6.2
46,W-57,PB-FUR-26,123,31.5,112,Nashville,R,-12.1,-6.8,1.0,-5.7,8.7,146.7,3.8
47,W-56,PB-FUR-26,114,30.5,101,Nashville,R,-15.6,-7.3,-3.6,-3.2,-4.9,137.1,0.0
48,W-55,PB-FUR-26,103,32.1,109,Nashville,R,-16.8,-9.6,1.3,5.2,3.3,128.6,1.8
49,W-54,PB-FUR-26,96,32.8,104,Nashville,R,-18.6,-6.8,2.9,2.2,-3.7,121.9,1.0
50,W-53,PB-FUR-26,94,33.1,104,Nashville,R,-13.8,-2.1,4.3,0.9,-2.3,112.6,1.4
51,W-52,PB-FUR-26,87,32.9,106,Nashville,R,-14.5,-7.4,2.4,-0.6,1.4,107.0,1.4
52,W-51,PB-FUR-26,88,31.9,101,Nashville,R,-7.4,1.1,-2.5,-3.0,-4.5,100.7,0.0
53,W-50,PB-FUR-26,69,30.1,109,Nashville,R,-24.4,-21.6,-7.9,-5.6,5.1,93.0,2.0
54,W-49,PB-FUR-26,77,30.3,104,Nashville,R,-8.9,11.6,-5.3,0.7,-1.0,87.7,0.0
55,W-48,PB-FUR-26,71,32.3,102,Nashville,R,-11.5,-7.8,3.2,6.6,-2.9,83.1,1.1
56,W-47,PB-FUR-26,75,32.7,106,Nashville,R,-1.6,5.6,5.0,1.2,1.9,80.1,2.4
57,W-46,PB-FUR-26,70,31.4,101,Nashville,R,-4.1,-6.7,0.2,-4.0,-4.0,76.7,0.1
58,W-45,PB-FUR-26,63,32.8,99,Nashville,R,-14.0,-10.0,3.6,4.5,-4.1,73.3,1.2
59,W-44,PB-FUR-26,67,31.8,108,Nashville,R,-3.9,6.3,-1.5,-3.0,5.9,70.3,2.4
60,W-43,PB-FUR-26,72,29.6,99,Nashville,R,4.7,7.5,-8.0,-6.9,-4.3,70.7,1.4
61,W-42,PB-FUR-26,65,30.5,114,Nashville,R,-4.4,-9.7,-2.9,3.0,12.0,69.0,4.8
62,W-41,PB-FUR-26,75,31.9,99,Nashville,R,12.4,15.4,2.3,4.6,-5.7,69.6,4.5
63,W-40,PB-FUR-26,80,32.3,103,Nashville,R,14.7,6.7,4.4,1.3,-1.9,70.3,5.9
64,W-39,PB-FUR-26,89,29.8,114,Nashville,R,21.9,11.2,-4.1,-7.7,9.9,73.0,10.5
